Epoch 85 [17.4s + 4.1s]: train==[0.55296=0.38651 + 0.16645 + 0.00000], recall=[0.65955, 0.78492], precision=[0.65165, 0.38814], hit=[0.98230, 0.99313], ndcg=[0.81861, 0.90082], map=[0.87477, 0.82712], mrr=[0.91328, 0.91479], f1=[0.65516, 0.51917]
Epoch 86 [17.3s + 3.9s]: train==[0.55680=0.38976 + 0.16704 + 0.00000], recall=[0.65945, 0.78470], precision=[0.65153, 0.38804], hit=[0.98129, 0.99325], ndcg=[0.81863, 0.90087], map=[0.87484, 0.82715], mrr=[0.91330, 0.91498], f1=[0.65505, 0.51903]
Epoch 87 [17.2s + 4.1s]: train==[0.54215=0.37454 + 0.16761 + 0.00000], recall=[0.66016, 0.78469], precision=[0.65222, 0.38803], hit=[0.98119, 0.99309], ndcg=[0.81863, 0.90043], map=[0.87371, 0.82695], mrr=[0.91183, 0.91349], f1=[0.65575, 0.51901]
Epoch 88 [17.2s + 4.1s]: train==[0.55479=0.38655 + 0.16824 + 0.00000], recall=[0.65984, 0.78498], precision=[0.65193, 0.38818], hit=[0.98189, 0.99328], ndcg=[0.81749, 0.89965], map=[0.87280, 0.82575], mrr=[0.91070, 0.91229], f1=[0.65544, 0.51921]
Epoch 89 [17.2s + 4.1s]: train==[0.54702=0.37834 + 0.16868 + 0.00000], recall=[0.66071, 0.78530], precision=[0.65280, 0.38833], hit=[0.98148, 0.99357], ndcg=[0.81842, 0.90036], map=[0.87366, 0.82680], mrr=[0.91136, 0.91304], f1=[0.65631, 0.51942]
Epoch 90 [17.4s + 4.0s]: train==[0.54039=0.37116 + 0.16923 + 0.00000], recall=[0.66074, 0.78546], precision=[0.65282, 0.38841], hit=[0.98167, 0.99354], ndcg=[0.81905, 0.90100], map=[0.87466, 0.82745], mrr=[0.91287, 0.91452], f1=[0.65634, 0.51953]
Epoch 91 [17.2s + 4.1s]: train==[0.52649=0.35662 + 0.16987 + 0.00000], recall=[0.66104, 0.78590], precision=[0.65312, 0.38863], hit=[0.98157, 0.99328], ndcg=[0.81822, 0.90029], map=[0.87379, 0.82660], mrr=[0.91182, 0.91346], f1=[0.65664, 0.51982]
Epoch 92 [17.4s + 4.0s]: train==[0.52786=0.35752 + 0.17034 + 0.00000], recall=[0.66106, 0.78604], precision=[0.65314, 0.38871], hit=[0.98183, 0.99338], ndcg=[0.81849, 0.90066], map=[0.87410, 0.82717], mrr=[0.91213, 0.91374], f1=[0.65666, 0.51992]
Epoch 93 [17.2s + 4.1s]: train==[0.52746=0.35670 + 0.17075 + 0.00000], recall=[0.66097, 0.78634], precision=[0.65305, 0.38885], hit=[0.98154, 0.99357], ndcg=[0.81696, 0.89926], map=[0.87143, 0.82520], mrr=[0.90956, 0.91122], f1=[0.65657, 0.52011]
Epoch 94 [17.2s + 4.1s]: train==[0.52146=0.35016 + 0.17130 + 0.00000], recall=[0.66131, 0.78684], precision=[0.65337, 0.38909], hit=[0.98205, 0.99328], ndcg=[0.81852, 0.90070], map=[0.87360, 0.82718], mrr=[0.91205, 0.91362], f1=[0.65689, 0.52044]
Epoch 95 [17.1s + 3.9s]: train==[0.51598=0.34416 + 0.17182 + 0.00000], recall=[0.66215, 0.78686], precision=[0.65422, 0.38910], hit=[0.98148, 0.99332], ndcg=[0.81867, 0.90057], map=[0.87327, 0.82704], mrr=[0.91204, 0.91370], f1=[0.65775, 0.52045]
Epoch 96 [17.1s + 4.0s]: train==[0.51405=0.34180 + 0.17226 + 0.00000], recall=[0.66290, 0.78697], precision=[0.65496, 0.38916], hit=[0.98208, 0.99357], ndcg=[0.82016, 0.90162], map=[0.87496, 0.82858], mrr=[0.91320, 0.91478], f1=[0.65849, 0.52053]
Epoch 97 [17.4s + 3.8s]: train==[0.50927=0.33635 + 0.17292 + 0.00000], recall=[0.66354, 0.78746], precision=[0.65561, 0.38941], hit=[0.98180, 0.99351], ndcg=[0.82016, 0.90151], map=[0.87515, 0.82847], mrr=[0.91308, 0.91471], f1=[0.65913, 0.52086]
Epoch 98 [17.2s + 4.0s]: train==[0.51528=0.34202 + 0.17326 + 0.00000], recall=[0.66402, 0.78743], precision=[0.65608, 0.38939], hit=[0.98151, 0.99351], ndcg=[0.82075, 0.90182], map=[0.87549, 0.82912], mrr=[0.91326, 0.91493], f1=[0.65961, 0.52084]
Epoch 99 [17.3s + 4.0s]: train==[0.51303=0.33946 + 0.17357 + 0.00000], recall=[0.66433, 0.78737], precision=[0.65640, 0.38936], hit=[0.98164, 0.99348], ndcg=[0.82123, 0.90200], map=[0.87552, 0.82949], mrr=[0.91323, 0.91487], f1=[0.65992, 0.52080]
Epoch 100 [17.2s + 4.1s]: train==[0.49795=0.32371 + 0.17424 + 0.00000], recall=[0.66470, 0.78746], precision=[0.65674, 0.38941], hit=[0.98135, 0.99338], ndcg=[0.82086, 0.90155], map=[0.87512, 0.82908], mrr=[0.91227, 0.91393], f1=[0.66028, 0.52086]
Epoch 101 [17.2s + 3.9s]: train==[0.49767=0.32316 + 0.17451 + 0.00000], recall=[0.66408, 0.78818], precision=[0.65611, 0.38976], hit=[0.98110, 0.99328], ndcg=[0.81901, 0.90052], map=[0.87353, 0.82754], mrr=[0.91086, 0.91256], f1=[0.65965, 0.52133]
Epoch 102 [17.1s + 3.9s]: train==[0.49748=0.32255 + 0.17493 + 0.00000], recall=[0.66502, 0.78894], precision=[0.65705, 0.39013], hit=[0.98141, 0.99338], ndcg=[0.82051, 0.90186], map=[0.87561, 0.82917], mrr=[0.91348, 0.91514], f1=[0.66059, 0.52182]
Epoch 103 [17.2s + 4.0s]: train==[0.48625=0.31097 + 0.17527 + 0.00000], recall=[0.66559, 0.78875], precision=[0.65762, 0.39004], hit=[0.98119, 0.99341], ndcg=[0.82118, 0.90207], map=[0.87579, 0.82957], mrr=[0.91378, 0.91548], f1=[0.66116, 0.52170]
Epoch 104 [17.2s + 4.0s]: train==[0.49663=0.32106 + 0.17557 + 0.00000], recall=[0.66621, 0.78916], precision=[0.65824, 0.39024], hit=[0.98164, 0.99328], ndcg=[0.82138, 0.90206], map=[0.87570, 0.82957], mrr=[0.91366, 0.91530], f1=[0.66178, 0.52197]
Epoch 105 [17.3s + 4.0s]: train==[0.49105=0.31520 + 0.17586 + 0.00000], recall=[0.66628, 0.78899], precision=[0.65833, 0.39016], hit=[0.98141, 0.99335], ndcg=[0.82118, 0.90175], map=[0.87514, 0.82936], mrr=[0.91278, 0.91445], f1=[0.66187, 0.52186]
Epoch 106 [17.1s + 4.0s]: train==[0.49302=0.31699 + 0.17603 + 0.00000], recall=[0.66662, 0.78931], precision=[0.65868, 0.39031], hit=[0.98132, 0.99316], ndcg=[0.82189, 0.90243], map=[0.87630, 0.83031], mrr=[0.91404, 0.91570], f1=[0.66221, 0.52207]
Epoch 107 [17.1s + 4.1s]: train==[0.48075=0.30425 + 0.17650 + 0.00000], recall=[0.66667, 0.78931], precision=[0.65873, 0.39032], hit=[0.98113, 0.99297], ndcg=[0.82161, 0.90214], map=[0.87553, 0.83001], mrr=[0.91367, 0.91533], f1=[0.66226, 0.52208]
Epoch 108 [17.3s + 4.1s]: train==[0.48135=0.30454 + 0.17681 + 0.00000], recall=[0.66636, 0.78868], precision=[0.65840, 0.39001], hit=[0.98100, 0.99300], ndcg=[0.82189, 0.90228], map=[0.87608, 0.83025], mrr=[0.91367, 0.91534], f1=[0.66194, 0.52166]
Epoch 109 [17.3s + 4.2s]: train==[0.47816=0.30097 + 0.17719 + 0.00000], recall=[0.66752, 0.78994], precision=[0.65955, 0.39063], hit=[0.98145, 0.99325], ndcg=[0.82298, 0.90340], map=[0.87786, 0.83154], mrr=[0.91564, 0.91728], f1=[0.66309, 0.52249]
Epoch 110 [17.3s + 4.1s]: train==[0.47695=0.29934 + 0.17761 + 0.00000], recall=[0.66769, 0.78968], precision=[0.65972, 0.39050], hit=[0.98157, 0.99322], ndcg=[0.82310, 0.90316], map=[0.87695, 0.83126], mrr=[0.91531, 0.91695], f1=[0.66326, 0.52232]
Epoch 111 [17.4s + 4.2s]: train==[0.46976=0.29211 + 0.17765 + 0.00000], recall=[0.66828, 0.78992], precision=[0.66029, 0.39062], hit=[0.98167, 0.99313], ndcg=[0.82302, 0.90288], map=[0.87640, 0.83123], mrr=[0.91433, 0.91593], f1=[0.66384, 0.52248]
Epoch 112 [17.2s + 4.1s]: train==[0.48455=0.30667 + 0.17787 + 0.00000], recall=[0.66667, 0.78979], precision=[0.65869, 0.39056], hit=[0.98094, 0.99316], ndcg=[0.82036, 0.90119], map=[0.87399, 0.82889], mrr=[0.91143, 0.91314], f1=[0.66223, 0.52240]
Epoch 113 [17.2s + 4.0s]: train==[0.46625=0.28825 + 0.17800 + 0.00000], recall=[0.66830, 0.79007], precision=[0.66031, 0.39070], hit=[0.98122, 0.99322], ndcg=[0.82189, 0.90183], map=[0.87484, 0.82981], mrr=[0.91244, 0.91411], f1=[0.66386, 0.52259]
Epoch 114 [17.2s + 4.2s]: train==[0.46186=0.28343 + 0.17844 + 0.00000], recall=[0.66862, 0.78978], precision=[0.66063, 0.39055], hit=[0.98122, 0.99328], ndcg=[0.82223, 0.90195], map=[0.87464, 0.83007], mrr=[0.91243, 0.91409], f1=[0.66418, 0.52239]
Epoch 115 [17.1s + 4.1s]: train==[0.46094=0.28227 + 0.17867 + 0.00000], recall=[0.66830, 0.78987], precision=[0.66031, 0.39060], hit=[0.98090, 0.99325], ndcg=[0.82192, 0.90186], map=[0.87440, 0.82987], mrr=[0.91243, 0.91415], f1=[0.66386, 0.52245]
Epoch 116 [17.2s + 3.9s]: train==[0.45320=0.27424 + 0.17896 + 0.00000], recall=[0.66901, 0.79000], precision=[0.66102, 0.39067], hit=[0.98148, 0.99332], ndcg=[0.82363, 0.90319], map=[0.87680, 0.83173], mrr=[0.91447, 0.91612], f1=[0.66457, 0.52254]
Epoch 117 [17.2s + 4.1s]: train==[0.44929=0.26996 + 0.17933 + 0.00000], recall=[0.66931, 0.79032], precision=[0.66131, 0.39083], hit=[0.98135, 0.99297], ndcg=[0.82373, 0.90326], map=[0.87727, 0.83190], mrr=[0.91475, 0.91639], f1=[0.66487, 0.52276]
Epoch 118 [17.4s + 4.0s]: train==[0.44340=0.26393 + 0.17947 + 0.00000], recall=[0.66903, 0.79055], precision=[0.66104, 0.39094], hit=[0.98078, 0.99290], ndcg=[0.82309, 0.90295], map=[0.87671, 0.83142], mrr=[0.91437, 0.91607], f1=[0.66459, 0.52290]
Epoch 119 [17.2s + 4.3s]: train==[0.45243=0.27269 + 0.17974 + 0.00000], recall=[0.66885, 0.79070], precision=[0.66086, 0.39102], hit=[0.98125, 0.99297], ndcg=[0.82237, 0.90233], map=[0.87567, 0.83052], mrr=[0.91335, 0.91499], f1=[0.66441, 0.52301]
Epoch 120 [17.2s + 4.0s]: train==[0.45059=0.27064 + 0.17995 + 0.00000], recall=[0.66966, 0.79036], precision=[0.66166, 0.39084], hit=[0.98113, 0.99322], ndcg=[0.82296, 0.90239], map=[0.87556, 0.83087], mrr=[0.91274, 0.91442], f1=[0.66522, 0.52278]
Epoch 121 [17.1s + 4.1s]: train==[0.44985=0.26982 + 0.18003 + 0.00000], recall=[0.67017, 0.79043], precision=[0.66217, 0.39088], hit=[0.98135, 0.99316], ndcg=[0.82368, 0.90279], map=[0.87633, 0.83164], mrr=[0.91307, 0.91471], f1=[0.66573, 0.52282]
Epoch 122 [17.1s + 4.1s]: train==[0.43868=0.25838 + 0.18030 + 0.00000], recall=[0.67055, 0.79090], precision=[0.66255, 0.39111], hit=[0.98122, 0.99309], ndcg=[0.82343, 0.90262], map=[0.87609, 0.83124], mrr=[0.91322, 0.91488], f1=[0.66611, 0.52313]
Epoch 123 [17.2s + 4.1s]: train==[0.44112=0.26075 + 0.18037 + 0.00000], recall=[0.67030, 0.79155], precision=[0.66230, 0.39144], hit=[0.98129, 0.99338], ndcg=[0.82351, 0.90318], map=[0.87698, 0.83178], mrr=[0.91415, 0.91582], f1=[0.66585, 0.52357]
Epoch 124 [17.1s + 4.2s]: train==[0.44088=0.26024 + 0.18064 + 0.00000], recall=[0.67002, 0.79133], precision=[0.66203, 0.39132], hit=[0.98151, 0.99325], ndcg=[0.82303, 0.90262], map=[0.87615, 0.83098], mrr=[0.91341, 0.91503], f1=[0.66558, 0.52342]
Epoch 125 [17.3s + 4.1s]: train==[0.44789=0.26705 + 0.18084 + 0.00000], recall=[0.66984, 0.79083], precision=[0.66185, 0.39108], hit=[0.98129, 0.99316], ndcg=[0.82312, 0.90252], map=[0.87592, 0.83084], mrr=[0.91345, 0.91509], f1=[0.66540, 0.52309]
Epoch 126 [17.2s + 4.0s]: train==[0.44245=0.26149 + 0.18096 + 0.00000], recall=[0.66952, 0.79086], precision=[0.66152, 0.39109], hit=[0.98094, 0.99328], ndcg=[0.82213, 0.90187], map=[0.87468, 0.83008], mrr=[0.91189, 0.91361], f1=[0.66508, 0.52310]
Epoch 127 [17.4s + 4.2s]: train==[0.43396=0.25305 + 0.18092 + 0.00000], recall=[0.67009, 0.79081], precision=[0.66208, 0.39106], hit=[0.98087, 0.99319], ndcg=[0.82280, 0.90227], map=[0.87548, 0.83091], mrr=[0.91211, 0.91383], f1=[0.66564, 0.52307]
Epoch 128 [17.3s + 4.1s]: train==[0.43058=0.24936 + 0.18122 + 0.00000], recall=[0.67076, 0.79110], precision=[0.66276, 0.39121], hit=[0.98119, 0.99313], ndcg=[0.82392, 0.90303], map=[0.87680, 0.83197], mrr=[0.91359, 0.91525], f1=[0.66632, 0.52327]
Epoch 129 [17.2s + 4.2s]: train==[0.43662=0.25533 + 0.18129 + 0.00000], recall=[0.67103, 0.79138], precision=[0.66302, 0.39135], hit=[0.98132, 0.99325], ndcg=[0.82432, 0.90341], map=[0.87746, 0.83242], mrr=[0.91402, 0.91566], f1=[0.66658, 0.52345]
Epoch 130 [17.2s + 4.1s]: train==[0.43959=0.25808 + 0.18151 + 0.00000], recall=[0.66974, 0.79154], precision=[0.66173, 0.39143], hit=[0.98071, 0.99306], ndcg=[0.82208, 0.90211], map=[0.87523, 0.83042], mrr=[0.91251, 0.91423], f1=[0.66529, 0.52356]
Epoch 131 [17.2s + 4.0s]: train==[0.42272=0.24111 + 0.18160 + 0.00000], recall=[0.67071, 0.79132], precision=[0.66270, 0.39132], hit=[0.98097, 0.99319], ndcg=[0.82340, 0.90271], map=[0.87583, 0.83130], mrr=[0.91343, 0.91512], f1=[0.66626, 0.52341]
Epoch 132 [17.1s + 3.8s]: train==[0.42294=0.24112 + 0.18182 + 0.00000], recall=[0.67131, 0.79170], precision=[0.66331, 0.39151], hit=[0.98116, 0.99316], ndcg=[0.82439, 0.90362], map=[0.87762, 0.83272], mrr=[0.91471, 0.91637], f1=[0.66686, 0.52366]
Epoch 133 [17.3s + 4.1s]: train==[0.42185=0.23977 + 0.18208 + 0.00000], recall=[0.67074, 0.79193], precision=[0.66274, 0.39161], hit=[0.98145, 0.99316], ndcg=[0.82481, 0.90440], map=[0.87865, 0.83353], mrr=[0.91630, 0.91792], f1=[0.66629, 0.52381]
Epoch 134 [17.2s + 4.2s]: train==[0.42371=0.24166 + 0.18205 + 0.00000], recall=[0.66936, 0.79173], precision=[0.66137, 0.39152], hit=[0.98087, 0.99319], ndcg=[0.82305, 0.90333], map=[0.87684, 0.83192], mrr=[0.91458, 0.91629], f1=[0.66492, 0.52368]
Epoch 135 [17.1s + 4.1s]: train==[0.42067=0.23867 + 0.18200 + 0.00000], recall=[0.67016, 0.79204], precision=[0.66217, 0.39167], hit=[0.98103, 0.99309], ndcg=[0.82332, 0.90330], map=[0.87724, 0.83193], mrr=[0.91457, 0.91625], f1=[0.66573, 0.52389]
Epoch 136 [17.1s + 4.0s]: train==[0.42415=0.24205 + 0.18210 + 0.00000], recall=[0.66992, 0.79186], precision=[0.66192, 0.39159], hit=[0.98119, 0.99322], ndcg=[0.82381, 0.90389], map=[0.87818, 0.83270], mrr=[0.91549, 0.91716], f1=[0.66547, 0.52377]
Epoch 137 [17.1s + 3.9s]: train==[0.42418=0.24200 + 0.18218 + 0.00000], recall=[0.67126, 0.79197], precision=[0.66328, 0.39164], hit=[0.98075, 0.99325], ndcg=[0.82426, 0.90372], map=[0.87770, 0.83291], mrr=[0.91442, 0.91615], f1=[0.66683, 0.52384]
Epoch 138 [17.2s + 4.0s]: train==[0.41714=0.23511 + 0.18203 + 0.00000], recall=[0.67041, 0.79138], precision=[0.66243, 0.39135], hit=[0.98052, 0.99303], ndcg=[0.82313, 0.90272], map=[0.87594, 0.83166], mrr=[0.91284, 0.91459], f1=[0.66598, 0.52345]
Epoch 139 [17.2s + 4.1s]: train==[0.41852=0.23642 + 0.18211 + 0.00000], recall=[0.67062, 0.79138], precision=[0.66265, 0.39135], hit=[0.98040, 0.99287], ndcg=[0.82328, 0.90273], map=[0.87643, 0.83181], mrr=[0.91288, 0.91462], f1=[0.66619, 0.52345]
Epoch 140 [17.2s + 4.1s]: train==[0.41522=0.23285 + 0.18237 + 0.00000], recall=[0.67151, 0.79210], precision=[0.66352, 0.39171], hit=[0.98084, 0.99309], ndcg=[0.82389, 0.90321], map=[0.87683, 0.83234], mrr=[0.91361, 0.91531], f1=[0.66707, 0.52393]
Epoch 141 [17.1s + 4.0s]: train==[0.41310=0.23066 + 0.18245 + 0.00000], recall=[0.67160, 0.79213], precision=[0.66362, 0.39172], hit=[0.98068, 0.99300], ndcg=[0.82347, 0.90280], map=[0.87582, 0.83184], mrr=[0.91296, 0.91467], f1=[0.66717, 0.52394]
Epoch 142 [17.1s + 4.1s]: train==[0.40348=0.22080 + 0.18268 + 0.00000], recall=[0.67187, 0.79243], precision=[0.66389, 0.39186], hit=[0.98094, 0.99290], ndcg=[0.82410, 0.90338], map=[0.87732, 0.83261], mrr=[0.91414, 0.91581], f1=[0.66744, 0.52414]
Epoch 143 [17.4s + 4.2s]: train==[0.40879=0.22628 + 0.18251 + 0.00000], recall=[0.67316, 0.79241], precision=[0.66517, 0.39185], hit=[0.98106, 0.99300], ndcg=[0.82559, 0.90409], map=[0.87824, 0.83365], mrr=[0.91508, 0.91674], f1=[0.66872, 0.52412]
Epoch 144 [17.3s + 4.1s]: train==[0.40802=0.22546 + 0.18257 + 0.00000], recall=[0.67213, 0.79227], precision=[0.66414, 0.39178], hit=[0.98122, 0.99287], ndcg=[0.82475, 0.90379], map=[0.87822, 0.83310], mrr=[0.91507, 0.91670], f1=[0.66769, 0.52404]
Epoch 145 [17.2s + 4.0s]: train==[0.40818=0.22556 + 0.18262 + 0.00000], recall=[0.67146, 0.79173], precision=[0.66347, 0.39152], hit=[0.98084, 0.99274], ndcg=[0.82414, 0.90322], map=[0.87713, 0.83232], mrr=[0.91450, 0.91617], f1=[0.66702, 0.52368]
Epoch 146 [17.3s + 4.1s]: train==[0.40411=0.22160 + 0.18252 + 0.00000], recall=[0.67083, 0.79160], precision=[0.66286, 0.39145], hit=[0.98078, 0.99284], ndcg=[0.82341, 0.90292], map=[0.87703, 0.83185], mrr=[0.91382, 0.91550], f1=[0.66640, 0.52360]
Epoch 147 [17.2s + 4.1s]: train==[0.40124=0.21871 + 0.18253 + 0.00000], recall=[0.67171, 0.79220], precision=[0.66373, 0.39176], hit=[0.98097, 0.99316], ndcg=[0.82505, 0.90428], map=[0.87878, 0.83363], mrr=[0.91568, 0.91736], f1=[0.66728, 0.52400]
Epoch 148 [17.3s + 4.2s]: train==[0.39898=0.21634 + 0.18263 + 0.00000], recall=[0.67124, 0.79139], precision=[0.66326, 0.39135], hit=[0.98075, 0.99313], ndcg=[0.82372, 0.90283], map=[0.87631, 0.83172], mrr=[0.91341, 0.91514], f1=[0.66681, 0.52346]
Epoch 149 [17.2s + 4.1s]: train==[0.40149=0.21885 + 0.18264 + 0.00000], recall=[0.67129, 0.79110], precision=[0.66330, 0.39122], hit=[0.98090, 0.99290], ndcg=[0.82479, 0.90374], map=[0.87808, 0.83333], mrr=[0.91436, 0.91602], f1=[0.66685, 0.52327]
Epoch 150 [17.2s + 4.1s]: train==[0.39292=0.21031 + 0.18261 + 0.00000], recall=[0.67200, 0.79112], precision=[0.66400, 0.39123], hit=[0.98106, 0.99293], ndcg=[0.82510, 0.90356], map=[0.87748, 0.83325], mrr=[0.91369, 0.91534], f1=[0.66755, 0.52329]
Epoch 151 [17.3s + 4.1s]: train==[0.40021=0.21748 + 0.18273 + 0.00000], recall=[0.67223, 0.79150], precision=[0.66422, 0.39141], hit=[0.98119, 0.99265], ndcg=[0.82575, 0.90413], map=[0.87853, 0.83390], mrr=[0.91527, 0.91687], f1=[0.66778, 0.52354]
Epoch 152 [17.2s + 4.1s]: train==[0.39455=0.21202 + 0.18253 + 0.00000], recall=[0.67252, 0.79142], precision=[0.66452, 0.39137], hit=[0.98132, 0.99300], ndcg=[0.82558, 0.90383], map=[0.87793, 0.83341], mrr=[0.91473, 0.91634], f1=[0.66807, 0.52348]
Epoch 153 [17.2s + 4.1s]: train==[0.39520=0.21266 + 0.18254 + 0.00000], recall=[0.67276, 0.79196], precision=[0.66477, 0.39165], hit=[0.98084, 0.99281], ndcg=[0.82524, 0.90368], map=[0.87770, 0.83340], mrr=[0.91430, 0.91597], f1=[0.66832, 0.52385]
Epoch 154 [17.2s + 4.1s]: train==[0.38985=0.20726 + 0.18259 + 0.00000], recall=[0.67270, 0.79196], precision=[0.66472, 0.39164], hit=[0.98078, 0.99262], ndcg=[0.82459, 0.90306], map=[0.87676, 0.83259], mrr=[0.91358, 0.91524], f1=[0.66827, 0.52384]
Epoch 155 [17.2s + 4.1s]: train==[0.38801=0.20538 + 0.18262 + 0.00000], recall=[0.67194, 0.79190], precision=[0.66396, 0.39162], hit=[0.98125, 0.99271], ndcg=[0.82455, 0.90340], map=[0.87757, 0.83276], mrr=[0.91451, 0.91611], f1=[0.66750, 0.52381]
Epoch 156 [17.2s + 4.4s]: train==[0.38551=0.20283 + 0.18268 + 0.00000], recall=[0.67242, 0.79206], precision=[0.66443, 0.39170], hit=[0.98122, 0.99284], ndcg=[0.82445, 0.90315], map=[0.87686, 0.83245], mrr=[0.91371, 0.91532], f1=[0.66798, 0.52391]
Epoch 157 [17.3s + 4.1s]: train==[0.38946=0.20686 + 0.18260 + 0.00000], recall=[0.67295, 0.79255], precision=[0.66495, 0.39193], hit=[0.98119, 0.99274], ndcg=[0.82540, 0.90399], map=[0.87838, 0.83366], mrr=[0.91499, 0.91659], f1=[0.66850, 0.52423]
Epoch 158 [17.3s + 4.1s]: train==[0.38710=0.20449 + 0.18261 + 0.00000], recall=[0.67294, 0.79218], precision=[0.66495, 0.39175], hit=[0.98094, 0.99287], ndcg=[0.82564, 0.90409], map=[0.87842, 0.83397], mrr=[0.91470, 0.91635], f1=[0.66850, 0.52399]
Best Iter=[143]@[3499.5]	recall=[0.67316	0.79241], precision=[0.66517	0.39185], hit=[0.98106	0.99300], ndcg=[0.82559	0.90409], map=[0.87824	0.83365],mrr=[0.91508	0.91674], f1=[0.66872	0.52412]
